aweme_id,desc,share_url
6985555134298197253,Battery on low, U know this was tooo easy for me #Robot  #Glitch,https://m.tiktok.com/v/6985555134298197253.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ii6md388lmag&share_item_id=6985555134298197253&source=h5_m
6982955915796417797,Go to my IG for more, this month has been crazy,https://m.tiktok.com/v/6982955915796417797.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ii6md388lmag&share_item_id=6982955915796417797&source=h5_m
6977794007699115270,I guess track is my favorite sport 🥰 #realizations #teamusa #olympics,https://m.tiktok.com/v/6977794007699115270.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ii6md388lmag&share_item_id=6977794007699115270&source=h5_m
6975196175498480901,Comment who you see in this video 🥰 #27videoschallenge  #LifeIsGood #beentheredonethat,https://m.tiktok.com/v/6975196175498480901.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ii6md388lmag&share_item_id=6975196175498480901&source=h5_m
6973327803345325317,DROP YOUR GUESSES IN THE COMMENTS #buffering #robot #charging,https://m.tiktok.com/v/6973327803345325317.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ii6md388lmag&share_item_id=6973327803345325317&source=h5_m
6972625751623421190,Want the full story? Tune into my IG #superspy #backyardigans #robot,https://m.tiktok.com/v/6972625751623421190.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ii6md388lmag&share_item_id=6972625751623421190&source=h5_m
6970739217605610758,Saving the WORST for last #euphoria  #hbo  #whatiwouldfeed,https://m.tiktok.com/v/6970739217605610758.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ii6md388lmag&share_item_id=6970739217605610758&source=h5_m
6970004530989681926,Can't wait to hear this in the club tbh 😫 #backyardigans  #tiktokart  #buffering,https://m.tiktok.com/v/6970004530989681926.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7ii6md388lmag&share_item_id=6970004530989681926&source=h5_m
6968145462545173765,It’s a FULL TIME JOB #runningqueen #robot #filter,https://m.tiktok.com/v/6968145462545173765.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7i73ld01121kg&share_item_id=6968145462545173765&source=h5_m
6967403832494001414,Am I a bad friend?? #TikTokPhotography #Good4U #CasualFashion,https://m.tiktok.com/v/6967403832494001414.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7i73ld01121kg&share_item_id=6967403832494001414&source=h5_m
6964819089600613637,TT, find my NY boo 😭 I think about him everyday fr #illneverforgetyou  #justvibing #robot,https://m.tiktok.com/v/6964819089600613637.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7i73ld01121kg&share_item_id=6964819089600613637&source=h5_m
6962255225478532357,Share this with your Summer Squad!!!! #makeyourmove #LetsPlay #horoscope,https://m.tiktok.com/v/6962255225478532357.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7i73ld01121kg&share_item_id=6962255225478532357&source=h5_m
6960352072323632390,Idk I’m just minding my own business #notthemaincharacter #robot #society,https://m.tiktok.com/v/6960352072323632390.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7i73ld01121kg&share_item_id=6960352072323632390&source=h5_m
6959613949797059845,I’m sorry I just don’t connect with the last one #Rating #DontBeSurprised #fyp,https://m.tiktok.com/v/6959613949797059845.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7i73ld01121kg&share_item_id=6959613949797059845&source=h5_m
6957743789574278405,I mean what did you expect #dontbesurprised #dejavu #Inverted,https://m.tiktok.com/v/6957743789574278405.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7i73ld01121kg&share_item_id=6957743789574278405&source=h5_m
6955157350781144325,#4 WTFFFFFF #10pictureschallenge #diyprojects #SpringVibes,https://m.tiktok.com/v/6955157350781144325.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7i73ld01121kg&share_item_id=6955157350781144325&source=h5_m
6951786221773360389,Honestly, I’m running 😭😭😭😭😭 #2018vs2021 #GlowUp #siblinggoals #LookBook,https://m.tiktok.com/v/6951786221773360389.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7i73ld01121kg&share_item_id=6951786221773360389&source=h5_m
6949918738628070661,This tastes like nothing. #HealthyLiving #naturescereal,https://m.tiktok.com/v/6949918738628070661.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7i73ld01121kg&share_item_id=6949918738628070661&source=h5_m
6943244250758778118,Us robots aren't all the SAME #daynnite #dramaticmoments #Lifestyle,https://m.tiktok.com/v/6943244250758778118.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j7dggfagfjim&share_item_id=6943244250758778118&source=h5_m
6940312635405503750,Cooking with a robot with no tastebuds #fetapasta #food #foodontiktok,https://m.tiktok.com/v/6940312635405503750.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j7dggfagfjim&share_item_id=6940312635405503750&source=h5_m
6937733694740368645,BUDGET CARPOOL KARAOKE #dramaticmoments #dontspeak #karpoolkaraoke,https://m.tiktok.com/v/6937733694740368645.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j7dggfagfjim&share_item_id=6937733694740368645&source=h5_m
6934762634659073285,Get you a bot who can do BOTH #robot #transformation #fypシ,https://m.tiktok.com/v/6934762634659073285.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j7dggfagfjim&share_item_id=6934762634659073285&source=h5_m
6934131947824368902,DOES ANYONE KNOW WHO SPENCER PRATT IS??? #waitforit #oopss #sorry,https://m.tiktok.com/v/6934131947824368902.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j7dggfagfjim&share_item_id=6934131947824368902&source=h5_m
6925988143564999942,How I feel in my comments asking, “what r u,” or “does she even have feelings?” #Robot #realtalk #fy,https://m.tiktok.com/v/6925988143564999942.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j7dggfagfjim&share_item_id=6925988143564999942&source=h5_m
6922943584350014725,Jan 2021 relationship statuses in the comment section. Go. #welcome2021 #fyp #couplethings,https://m.tiktok.com/v/6922943584350014725.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j7dggfagfjim&share_item_id=6922943584350014725&source=h5_m
6922145476993125638,IT’S CALLED HEALING SWEETIE, LOOK IT UP #driverslicense #couplethings #notaperfectperson,https://m.tiktok.com/v/6922145476993125638.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j7dggfagfjim&share_item_id=6922145476993125638&source=h5_m
6921148208345353477,TELL ME YOUR FAVES!! 💛 for photo 1, 💚 for photo 2, and 💜 for the cover #bts #mylife #pov,https://m.tiktok.com/v/6921148208345353477.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j7dggfagfjim&share_item_id=6921148208345353477&source=h5_m
6919609527050554630,K I’m late but the Renaissance Robot is HERE y’all. #renaissancechallenge #wee #isthisavailable,https://m.tiktok.com/v/6919609527050554630.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j7dggfagfjim&share_item_id=6919609527050554630&source=h5_m
6917399519638326534,I swear, SOMETHING’S beating in here. #GetRealMiquela,https://m.tiktok.com/v/6917399519638326534.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j0m40l2ba8fk&share_item_id=6917399519638326534&source=h5_m
6916555535970012422,Did I do this right???? #modelfacechallenge #Wee #Inlove,https://m.tiktok.com/v/6916555535970012422.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j0m40l2ba8fk&share_item_id=6916555535970012422&source=h5_m
6916208611240840454,Ask me more questions I wanna do another one of theeeese 🤗 #IsThisAvailable #fyp #Welcome2021,https://m.tiktok.com/v/6916208611240840454.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j0m40l2ba8fk&share_item_id=6916208611240840454&source=h5_m
6912204441554832645,We ALLLL have a friend like this. Vent in the comments belowww!! #GetRealMiquela,https://m.tiktok.com/v/6912204441554832645.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j0m40l2ba8fk&share_item_id=6912204441554832645&source=h5_m
6911013272787373317,I’m trashhhh. Share this with someone who has great hair. #cozyathome #timewarpjump #YearOnTikTok,https://m.tiktok.com/v/6911013272787373317.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j0m40l2ba8fk&share_item_id=6911013272787373317&source=h5_m
6909916614171430149,The holidays got me SUPER jealous of the Kardashians. Who can relate? #FelizNavidad #Wishlist #WrappingGifts,https://m.tiktok.com/v/6909916614171430149.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j0m40l2ba8fk&share_item_id=6909916614171430149&source=h5_m
6909624787996380422,She need some MILK! #confidence #countdown #GetRealMiquela,https://m.tiktok.com/v/6909624787996380422.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j0m40l2ba8fk&share_item_id=6909624787996380422&source=h5_m
6908883388745141509,This robot doesn’t kiss and tell... everytime. #transformation #monthsoftheyear #2020rewind #robotversion,https://m.tiktok.com/v/6908883388745141509.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j0m40l2ba8fk&share_item_id=6908883388745141509&source=h5_m
6907021361303096582,Drop your favorite conspiracies in the comments!!! #GetRealMiquela #hack #conspiracytheory #bitcoin,https://m.tiktok.com/v/6907021361303096582.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j0m40l2ba8fk&share_item_id=6907021361303096582&source=h5_m
6906568169519877381,I never knew what Polar Express was until I came HERE. #lookalike #polarexpress #comment,https://m.tiktok.com/v/6906568169519877381.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j0m40l2ba8fk&share_item_id=6906568169519877381&source=h5_m
6906284606962552070,OMFGGGG why am I so awkward #OnlineDating #WeekendVibes #songassociationchallenge,https://m.tiktok.com/v/6906284606962552070.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7iei8hg8i9d2f&share_item_id=6906284606962552070&source=h5_m
6905899755264593157,I. DID. THAT. (PART 2). Share this with someone needing that extra boost #shootyourshot #dontdoit #oop,https://m.tiktok.com/v/6905899755264593157.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7iei8hg8i9d2f&share_item_id=6905899755264593157&source=h5_m
6905472801482804485,DON'T WORRY, PART 2 IS COMING SOON... #storytime #plottwist #fy,https://m.tiktok.com/v/6905472801482804485.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7iei8hg8i9d2f&share_item_id=6905472801482804485&source=h5_m
6903888188796914950,SOOO awkward who can relate? #ThinkingAbout #Captcha #Robot,https://m.tiktok.com/v/6903888188796914950.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7iei8hg8i9d2f&share_item_id=6903888188796914950&source=h5_m
6902880486301994245,wait for it...I can't believe I had y'all fooled. #HowBizarre #beforeandafter #upgradechallenge,https://m.tiktok.com/v/6902880486301994245.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7iei8hg8i9d2f&share_item_id=6902880486301994245&source=h5_m
6901825232328346885,This is in no way Peppa Pig slander.  LINK IN BIOOOO. HELP ME HELP YOU HELP ME! #GetRealMiquela,https://m.tiktok.com/v/6901825232328346885.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7iei8hg8i9d2f&share_item_id=6901825232328346885&source=h5_m
6899244329508932869,I’m also a compulsive liar 💫 NEW EPISODE 💫 out now!! #GetRealMiquela,https://m.tiktok.com/v/6899244329508932869.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7iei8hg8i9d2f&share_item_id=6899244329508932869&source=h5_m
6898848094142729478,PILGRIMS ARE COLONIZERS. #indigenouspeoplesday #holidaycountdown  #weekendvibes,https://m.tiktok.com/v/6898848094142729478.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7iei8hg8i9d2f&share_item_id=6898848094142729478&source=h5_m
6897323030406499589,I'm fiiiine everything is fine. #leftmeonread #dayinmylife #weekendvibes,https://m.tiktok.com/v/6897323030406499589.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7iei8hg8i9d2f&share_item_id=6897323030406499589&source=h5_m
6896618981273111813,⚠️ My new SNAP show GET REAL, MIQUELA is out now ⚠️ I'm finally getting REAL...,https://m.tiktok.com/v/6896618981273111813.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7iei8hg8i9d2f&share_item_id=6896618981273111813&source=h5_m
6895394795544513797,Share with someone who has a busted smile. #howtosmile #smilechallenge #holidaytiktok,https://m.tiktok.com/v/6895394795544513797.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7h9jkb3e13m0l&share_item_id=6895394795544513797&source=h5_m
6894417812962544902,All i'm sayin is #FREEBRITNEY #realization #fyp,https://m.tiktok.com/v/6894417812962544902.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7h9jkb3e13m0l&share_item_id=6894417812962544902&source=h5_m
6892162722197196037,Daddy Issues. #replytocomments #robot #FamilyImpression #dad,https://m.tiktok.com/v/6892162722197196037.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7h9jkb3e13m0l&share_item_id=6892162722197196037&source=h5_m
6891422384130247942,YES, that's how i function. #robot #fyp #fail,https://m.tiktok.com/v/6891422384130247942.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7h9jkb3e13m0l&share_item_id=6891422384130247942&source=h5_m
6890325902673071366,I saw Gala Darling's ways to speed up your manifestations and I wanna share them with you. #manifestation #WeWinTogether #manifesting,https://m.tiktok.com/v/6890325902673071366.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7h9jkb3e13m0l&share_item_id=6890325902673071366&source=h5_m
6887239486812540166,lmaooo say it out loud #gaminglife #problemsolved #realandfake,https://m.tiktok.com/v/6887239486812540166.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7h9jkb3e13m0l&share_item_id=6887239486812540166&source=h5_m
6882844306583883013,I know I’m not the only one. #GhostMode #RhymePOV #spongebob #parents,https://m.tiktok.com/v/6882844306583883013.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7h9jkb3e13m0l&share_item_id=6882844306583883013&source=h5_m
6880273645298535685,Found a GEM for y'all in my drafts. #anime #animegirl #levitating #sailormoon #naruto,https://m.tiktok.com/v/6880273645298535685.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7h9jkb3e13m0l&share_item_id=6880273645298535685&source=h5_m
6878731502742473990,Stop asking for a face reveal this is my face. #ReplyingToComments #ImmuneUpVapeDown #AltRocktober,https://m.tiktok.com/v/6878731502742473990.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7h9jkb3e13m0l&share_item_id=6878731502742473990&source=h5_m
6870123964363066629,Me Appreciation Post #26 #tiktokfashionmonth #dior #StreetFashion,https://m.tiktok.com/v/6870123964363066629.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7haic122f6f5f&share_item_id=6870123964363066629&source=h5_m
6864693894962105605,Life is too short to pretend you’re not a Barb. Who else can spell PRAGUE? #nickiminaj #barbz #nosepainting #prague,https://m.tiktok.com/v/6864693894962105605.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7haic122f6f5f&share_item_id=6864693894962105605&source=h5_m
6863181745001450757,Is 'Miquela's Bizarre Adventure' lame? #anime #animeedit #animechallenge,https://m.tiktok.com/v/6863181745001450757.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7haic122f6f5f&share_item_id=6863181745001450757&source=h5_m
6859882091639819526,How fast do you think they grew back? #waitforit #eyebrows #summerDIY,https://m.tiktok.com/v/6859882091639819526.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7haic122f6f5f&share_item_id=6859882091639819526&source=h5_m
6844268937996176646,Who can relate? #waitforend #realtalk #factsaboutme,https://m.tiktok.com/v/6844268937996176646.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7haic122f6f5f&share_item_id=6844268937996176646&source=h5_m
6829049427433475334,I say "bitch" as a term of endearment. #vibewithme #fy,https://m.tiktok.com/v/6829049427433475334.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7haic122f6f5f&share_item_id=6829049427433475334&source=h5_m
6826776631441460486,i don’t have a mom. #MomsofTikTok #mumcheck #vibes #fy,https://m.tiktok.com/v/6826776631441460486.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7haic122f6f5f&share_item_id=6826776631441460486&source=h5_m
6825377169636592902,wait this was hard lol @bermudaisbae #mmmchallenge #arewedoingthisright #fy,https://m.tiktok.com/v/6825377169636592902.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7haic122f6f5f&share_item_id=6825377169636592902&source=h5_m
6821996652581113093,It’s upsetting me and my homegirl #answeringquestions #fy #mepracticing,https://m.tiktok.com/v/6821996652581113093.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7haic122f6f5f&share_item_id=6821996652581113093&source=h5_m
6820442784093228294,Did I invent a thing? IDK, but it feels like it. #breakup #feelings #notjustme,https://m.tiktok.com/v/6820442784093228294.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7haic122f6f5f&share_item_id=6820442784093228294&source=h5_m
6816123096051846406,How do you even make friends? #bored #fyp #foryourpage,https://m.tiktok.com/v/6816123096051846406.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hgc35mm9f59m&share_item_id=6816123096051846406&source=h5_m
6810467747290516741,How many palettes you think I used? #distancedance #fyp #makeup #challenge,https://m.tiktok.com/v/6810467747290516741.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hgc35mm9f59m&share_item_id=6810467747290516741&source=h5_m
6803357545143602437,Blink to the beat. #SpeakUp #NewSong #Challenge,https://m.tiktok.com/v/6803357545143602437.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hgc35mm9f59m&share_item_id=6803357545143602437&source=h5_m
6802677415912017157,My YouTube face 🙃 1, 2, 3, 4, or 5?#fyp #fail #relatable,https://m.tiktok.com/v/6802677415912017157.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hgc35mm9f59m&share_item_id=6802677415912017157&source=h5_m
6782995183547026694,😘 #rosalia,https://m.tiktok.com/v/6782995183547026694.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hgc35mm9f59m&share_item_id=6782995183547026694&source=h5_m
6757123304395410693,When my friend @casssidy_j danced to my new single "AUTOMATIC" I went 😲👀 #justdancemoves,https://m.tiktok.com/v/6757123304395410693.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hgc35mm9f59m&share_item_id=6757123304395410693&source=h5_m
6747406881649675526,Does anyone have a cure for crush disease?? 👩🏻‍⚕️🧪 I spill everything about falling in robo-love in my latest confessional 🙊#Love #miquela,https://m.tiktok.com/v/6747406881649675526.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hgc35mm9f59m&share_item_id=6747406881649675526&source=h5_m
6745578096746859781,Let a girl figure this out, okay?!! 🤖#music #life #ihavearrived,https://m.tiktok.com/v/6745578096746859781.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hgc35mm9f59m&share_item_id=6745578096746859781&source=h5_m
6741428878360841478,When a hot girl asks me to sign her tiddies ⚡️🔌🚨#powersurge 🤤 #miquela #crush #robotgirl,https://m.tiktok.com/v/6741428878360841478.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hgc35mm9f59m&share_item_id=6741428878360841478&source=h5_m
6738086528213454086,SOOO fun to make and even more fun to share 😭💞 #moneymusicvideo #miquela #robotgirl,https://m.tiktok.com/v/6738086528213454086.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7hgc35mm9f59m&share_item_id=6738086528213454086&source=h5_m
6735898500145351942,Time for you to know...the real me. 🤖 #miquela #Vlog #realtalk,https://m.tiktok.com/v/6735898500145351942.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j8gaaeidk8jd&share_item_id=6735898500145351942&source=h5_m
6735568432017788165,Soooo my “Money” music video drops next week but here’s this good boy. 😂 #moneymusic #mindwanders,https://m.tiktok.com/v/6735568432017788165.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j8gaaeidk8jd&share_item_id=6735568432017788165&source=h5_m
6701064089390550277,Right Back remixes dropping tomorrow! #rightback,https://m.tiktok.com/v/6701064089390550277.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j8gaaeidk8jd&share_item_id=6701064089390550277&source=h5_m
6691671604352519430,I am here. This is my truth. #MYTRUTH #MYCALVINS @bellahadid @calvinklein,https://m.tiktok.com/v/6691671604352519430.html?u_code=0&preview_pb=0&sharer_language=en&_d=e7j8gaaeidk8jd&share_item_id=6691671604352519430&source=h5_m
